state_school_id,county,campus,school_type,number_of_students,percent_economically_disadvantaged,percent_eb_el_students,overall_score,metric,value,year,students_group
TX-220916-220916001,Tarrant,Bell H S,High School,2366,51.9,15.3,87.0,SAT,913.0,2023,Economically Disadvantaged Students
TX-220916-220916001,Tarrant,Bell H S,High School,2366,51.9,15.3,87.0,SAT,796.0,2023,Emergent Bilingual Students
TX-220916-220916001,Tarrant,Bell H S,High School,2366,51.9,15.3,87.0,US History,84.0,2024,All Students
TX-220916-220916001,Tarrant,Bell H S,High School,2366,51.9,15.3,87.0,US History,76.0,2024,Economically Disadvantaged Students
TX-220916-220916001,Tarrant,Bell H S,High School,2366,51.9,15.3,87.0,US History,58.0,2024,Emergent Bilingual Students
TX-220902-220902010,Tarrant,Birdville H S,High School,2095,45.3,14.1,81.0,ACT,24.5,2022,All Students
TX-220902-220902010,Tarrant,Birdville H S,High School,2095,45.3,14.1,81.0,ACT,28.5,2022,Economically Disadvantaged Students
TX-220902-220902010,Tarrant,Birdville H S,High School,2095,45.3,14.1,81.0,ACT,,2022,Emergent Bilingual Students
TX-220902-220902010,Tarrant,Birdville H S,High School,2095,45.3,14.1,81.0,ACT,23.6,2023,All Students
TX-220902-220902010,Tarrant,Birdville H S,High School,2095,45.3,14.1,81.0,ACT,,2023,Economically Disadvantaged Students
TX-220902-220902010,Tarrant,Birdville H S,High School,2095,45.3,14.1,81.0,ACT,,2023,Emergent Bilingual Students
TX-220902-220902010,Tarrant,Birdville H S,High School,2095,45.3,14.1,81.0,Algebra 1,30.0,2024,All Students
TX-220902-220902010,Tarrant,Birdville H S,High School,2095,45.3,14.1,81.0,Algebra 1,18.0,2024,Economically Disadvantaged Students
TX-220902-220902010,Tarrant,Birdville H S,High School,2095,45.3,14.1,81.0,Algebra 1,13.0,2024,Emergent Bilingual Students
TX-220902-220902010,Tarrant,Birdville H S,High School,2095,45.3,14.1,81.0,Biology,69.0,2024,All Students
TX-220902-220902010,Tarrant,Birdville H S,High School,2095,45.3,14.1,81.0,Biology,55.0,2024,Economically Disadvantaged Students
TX-220902-220902010,Tarrant,Birdville H S,High School,2095,45.3,14.1,81.0,Biology,42.0,2024,Emergent Bilingual Students
TX-220902-220902010,Tarrant,Birdville H S,High School,2095,45.3,14.1,81.0,Chronic Absenteeism,28.9,2022,All Students
TX-220902-220902010,Tarrant,Birdville H S,High School,2095,45.3,14.1,81.0,Chronic Absenteeism,37.0,2022,Economically Disadvantaged Students
TX-220902-220902010,Tarrant,Birdville H S,High School,2095,45.3,14.1,81.0,Chronic Absenteeism,30.1,2022,Emergent Bilingual Students
TX-220902-220902010,Tarrant,Birdville H S,High School,2095,45.3,14.1,81.0,Chronic Absenteeism,22.3,2023,All Students
TX-220902-220902010,Tarrant,Birdville H S,High School,2095,45.3,14.1,81.0,Chronic Absenteeism,29.3,2023,Economically Disadvantaged Students
TX-220902-220902010,Tarrant,Birdville H S,High School,2095,45.3,14.1,81.0,Chronic Absenteeism,21.0,2023,Emergent Bilingual Students
TX-220902-220902010,Tarrant,Birdville H S,High School,2095,45.3,14.1,81.0,"College, Career, & Military Ready",70.8,2022,All Students
TX-220902-220902010,Tarrant,Birdville H S,High School,2095,45.3,14.1,81.0,"College, Career, & Military Ready",56.5,2022,Economically Disadvantaged Students
TX-220902-220902010,Tarrant,Birdville H S,High School,2095,45.3,14.1,81.0,"College, Career, & Military Ready",41.9,2022,Emergent Bilingual Students
TX-220902-220902010,Tarrant,Birdville H S,High School,2095,45.3,14.1,81.0,"College, Career, & Military Ready",70.2,2023,All Students
TX-220902-220902010,Tarrant,Birdville H S,High School,2095,45.3,14.1,81.0,"College, Career, & Military Ready",58.6,2023,Economically Disadvantaged Students
TX-220902-220902010,Tarrant,Birdville H S,High School,2095,45.3,14.1,81.0,"College, Career, & Military Ready",51.0,2023,Emergent Bilingual Students
TX-220902-220902010,Tarrant,Birdville H S,High School,2095,45.3,14.1,81.0,English 1,62.0,2024,All Students
TX-220902-220902010,Tarrant,Birdville H S,High School,2095,45.3,14.1,81.0,English 1,45.0,2024,Economically Disadvantaged Students
TX-220902-220902010,Tarrant,Birdville H S,High School,2095,45.3,14.1,81.0,English 1,29.0,2024,Emergent Bilingual Students
TX-220902-220902010,Tarrant,Birdville H S,High School,2095,45.3,14.1,81.0,English 2,69.0,2024,All Students
TX-220902-220902010,Tarrant,Birdville H S,High School,2095,45.3,14.1,81.0,English 2,56.0,2024,Economically Disadvantaged Students
TX-220902-220902010,Tarrant,Birdville H S,High School,2095,45.3,14.1,81.0,English 2,36.0,2024,Emergent Bilingual Students
TX-220902-220902010,Tarrant,Birdville H S,High School,2095,45.3,14.1,81.0,SAT,1058.0,2022,All Students
TX-220902-220902010,Tarrant,Birdville H S,High School,2095,45.3,14.1,81.0,SAT,984.0,2022,Economically Disadvantaged Students
TX-220902-220902010,Tarrant,Birdville H S,High School,2095,45.3,14.1,81.0,SAT,803.0,2022,Emergent Bilingual Students
TX-220902-220902010,Tarrant,Birdville H S,High School,2095,45.3,14.1,81.0,SAT,1064.0,2023,All Students
TX-220902-220902010,Tarrant,Birdville H S,High School,2095,45.3,14.1,81.0,SAT,993.0,2023,Economically Disadvantaged Students
TX-220902-220902010,Tarrant,Birdville H S,High School,2095,45.3,14.1,81.0,SAT,886.0,2023,Emergent Bilingual Students
TX-220902-220902010,Tarrant,Birdville H S,High School,2095,45.3,14.1,81.0,US History,77.0,2024,All Students
TX-220902-220902010,Tarrant,Birdville H S,High School,2095,45.3,14.1,81.0,US History,63.0,2024,Economically Disadvantaged Students
TX-220902-220902010,Tarrant,Birdville H S,High School,2095,45.3,14.1,81.0,US History,51.0,2024,Emergent Bilingual Students
TX-220918-220918001,Tarrant,Boswell H S,High School,2677,41.2,9.5,84.0,ACT,20.1,2022,All Students
TX-220918-220918001,Tarrant,Boswell H S,High School,2677,41.2,9.5,84.0,ACT,19.1,2022,Economically Disadvantaged Students
TX-220918-220918001,Tarrant,Boswell H S,High School,2677,41.2,9.5,84.0,ACT,17.3,2022,Emergent Bilingual Students
TX-220918-220918001,Tarrant,Boswell H S,High School,2677,41.2,9.5,84.0,ACT,20.5,2023,All Students
TX-220918-220918001,Tarrant,Boswell H S,High School,2677,41.2,9.5,84.0,ACT,18.8,2023,Economically Disadvantaged Students
TX-220918-220918001,Tarrant,Boswell H S,High School,2677,41.2,9.5,84.0,ACT,17.2,2023,Emergent Bilingual Students
TX-220918-220918001,Tarrant,Boswell H S,High School,2677,41.2,9.5,84.0,Algebra 1,36.0,2024,All Students
TX-220918-220918001,Tarrant,Boswell H S,High School,2677,41.2,9.5,84.0,Algebra 1,32.0,2024,Economically Disadvantaged Students
TX-220918-220918001,Tarrant,Boswell H S,High School,2677,41.2,9.5,84.0,Algebra 1,23.0,2024,Emergent Bilingual Students
TX-220918-220918001,Tarrant,Boswell H S,High School,2677,41.2,9.5,84.0,Biology,61.0,2024,All Students
TX-220918-220918001,Tarrant,Boswell H S,High School,2677,41.2,9.5,84.0,Biology,50.0,2024,Economically Disadvantaged Students
TX-220918-220918001,Tarrant,Boswell H S,High School,2677,41.2,9.5,84.0,Biology,43.0,2024,Emergent Bilingual Students
TX-220918-220918001,Tarrant,Boswell H S,High School,2677,41.2,9.5,84.0,Chronic Absenteeism,27.9,2022,All Students
TX-220918-220918001,Tarrant,Boswell H S,High School,2677,41.2,9.5,84.0,Chronic Absenteeism,34.2,2022,Economically Disadvantaged Students
TX-220918-220918001,Tarrant,Boswell H S,High School,2677,41.2,9.5,84.0,Chronic Absenteeism,24.2,2022,Emergent Bilingual Students
TX-220918-220918001,Tarrant,Boswell H S,High School,2677,41.2,9.5,84.0,Chronic Absenteeism,23.5,2023,All Students
TX-220918-220918001,Tarrant,Boswell H S,High School,2677,41.2,9.5,84.0,Chronic Absenteeism,30.0,2023,Economically Disadvantaged Students
TX-220918-220918001,Tarrant,Boswell H S,High School,2677,41.2,9.5,84.0,Chronic Absenteeism,24.2,2023,Emergent Bilingual Students
TX-220918-220918001,Tarrant,Boswell H S,High School,2677,41.2,9.5,84.0,"College, Career, & Military Ready",64.0,2022,All Students
TX-220918-220918001,Tarrant,Boswell H S,High School,2677,41.2,9.5,84.0,"College, Career, & Military Ready",59.3,2022,Economically Disadvantaged Students
TX-220918-220918001,Tarrant,Boswell H S,High School,2677,41.2,9.5,84.0,"College, Career, & Military Ready",45.5,2022,Emergent Bilingual Students
TX-220918-220918001,Tarrant,Boswell H S,High School,2677,41.2,9.5,84.0,"College, Career, & Military Ready",71.5,2023,All Students
TX-220918-220918001,Tarrant,Boswell H S,High School,2677,41.2,9.5,84.0,"College, Career, & Military Ready",64.9,2023,Economically Disadvantaged Students
TX-220918-220918001,Tarrant,Boswell H S,High School,2677,41.2,9.5,84.0,"College, Career, & Military Ready",58.3,2023,Emergent Bilingual Students
TX-220918-220918001,Tarrant,Boswell H S,High School,2677,41.2,9.5,84.0,English 1,61.0,2024,All Students
TX-220918-220918001,Tarrant,Boswell H S,High School,2677,41.2,9.5,84.0,English 1,51.0,2024,Economically Disadvantaged Students
TX-220918-220918001,Tarrant,Boswell H S,High School,2677,41.2,9.5,84.0,English 1,38.0,2024,Emergent Bilingual Students
TX-220918-220918001,Tarrant,Boswell H S,High School,2677,41.2,9.5,84.0,English 2,67.0,2024,All Students
TX-220918-220918001,Tarrant,Boswell H S,High School,2677,41.2,9.5,84.0,English 2,56.0,2024,Economically Disadvantaged Students
TX-220918-220918001,Tarrant,Boswell H S,High School,2677,41.2,9.5,84.0,English 2,38.0,2024,Emergent Bilingual Students
TX-220918-220918001,Tarrant,Boswell H S,High School,2677,41.2,9.5,84.0,SAT,1029.0,2022,All Students
TX-220918-220918001,Tarrant,Boswell H S,High School,2677,41.2,9.5,84.0,SAT,980.0,2022,Economically Disadvantaged Students
TX-220918-220918001,Tarrant,Boswell H S,High School,2677,41.2,9.5,84.0,SAT,908.0,2022,Emergent Bilingual Students
TX-220918-220918001,Tarrant,Boswell H S,High School,2677,41.2,9.5,84.0,SAT,964.0,2023,All Students
TX-220918-220918001,Tarrant,Boswell H S,High School,2677,41.2,9.5,84.0,SAT,912.0,2023,Economically Disadvantaged Students
TX-220918-220918001,Tarrant,Boswell H S,High School,2677,41.2,9.5,84.0,SAT,849.0,2023,Emergent Bilingual Students
TX-220918-220918001,Tarrant,Boswell H S,High School,2677,41.2,9.5,84.0,US History,81.0,2024,All Students
TX-220918-220918001,Tarrant,Boswell H S,High School,2677,41.2,9.5,84.0,US History,71.0,2024,Economically Disadvantaged Students
TX-220918-220918001,Tarrant,Boswell H S,High School,2677,41.2,9.5,84.0,US History,69.0,2024,Emergent Bilingual Students
TX-220901-220901004,Tarrant,Bowie H S,High School,2355,74.2,26.8,79.0,ACT,16.2,2022,All Students
TX-220901-220901004,Tarrant,Bowie H S,High School,2355,74.2,26.8,79.0,ACT,15.5,2022,Economically Disadvantaged Students
TX-220901-220901004,Tarrant,Bowie H S,High School,2355,74.2,26.8,79.0,ACT,14.8,2022,Emergent Bilingual Students
TX-220901-220901004,Tarrant,Bowie H S,High School,2355,74.2,26.8,79.0,ACT,16.0,2023,All Students
TX-220901-220901004,Tarrant,Bowie H S,High School,2355,74.2,26.8,79.0,ACT,15.5,2023,Economically Disadvantaged Students
TX-220901-220901004,Tarrant,Bowie H S,High School,2355,74.2,26.8,79.0,ACT,13.8,2023,Emergent Bilingual Students
TX-220901-220901004,Tarrant,Bowie H S,High School,2355,74.2,26.8,79.0,Algebra 1,15.0,2024,All Students
TX-220901-220901004,Tarrant,Bowie H S,High School,2355,74.2,26.8,79.0,Algebra 1,13.0,2024,Economically Disadvantaged Students
TX-220901-220901004,Tarrant,Bowie H S,High School,2355,74.2,26.8,79.0,Algebra 1,17.0,2024,Emergent Bilingual Students
TX-220901-220901004,Tarrant,Bowie H S,High School,2355,74.2,26.8,79.0,Biology,38.0,2024,All Students
TX-220901-220901004,Tarrant,Bowie H S,High School,2355,74.2,26.8,79.0,Biology,36.0,2024,Economically Disadvantaged Students
TX-220901-220901004,Tarrant,Bowie H S,High School,2355,74.2,26.8,79.0,Biology,38.0,2024,Emergent Bilingual Students
TX-220901-220901004,Tarrant,Bowie H S,High School,2355,74.2,26.8,79.0,Chronic Absenteeism,32.7,2022,All Students
TX-220901-220901004,Tarrant,Bowie H S,High School,2355,74.2,26.8,79.0,Chronic Absenteeism,34.9,2022,Economically Disadvantaged Students
TX-220901-220901004,Tarrant,Bowie H S,High School,2355,74.2,26.8,79.0,Chronic Absenteeism,26.8,2022,Emergent Bilingual Students
TX-220901-220901004,Tarrant,Bowie H S,High School,2355,74.2,26.8,79.0,Chronic Absenteeism,23.3,2023,All Students
TX-220901-220901004,Tarrant,Bowie H S,High School,2355,74.2,26.8,79.0,Chronic Absenteeism,25.3,2023,Economically Disadvantaged Students
TX-220901-220901004,Tarrant,Bowie H S,High School,2355,74.2,26.8,79.0,Chronic Absenteeism,15.6,2023,Emergent Bilingual Students
TX-220901-220901004,Tarrant,Bowie H S,High School,2355,74.2,26.8,79.0,"College, Career, & Military Ready",50.5,2022,All Students
TX-220901-220901004,Tarrant,Bowie H S,High School,2355,74.2,26.8,79.0,"College, Career, & Military Ready",46.2,2022,Economically Disadvantaged Students
TX-220901-220901004,Tarrant,Bowie H S,High School,2355,74.2,26.8,79.0,"College, Career, & Military Ready",39.5,2022,Emergent Bilingual Students
TX-220901-220901004,Tarrant,Bowie H S,High School,2355,74.2,26.8,79.0,"College, Career, & Military Ready",85.1,2023,All Students
TX-220901-220901004,Tarrant,Bowie H S,High School,2355,74.2,26.8,79.0,"College, Career, & Military Ready",83.9,2023,Economically Disadvantaged Students
TX-220901-220901004,Tarrant,Bowie H S,High School,2355,74.2,26.8,79.0,"College, Career, & Military Ready",82.4,2023,Emergent Bilingual Students
TX-220901-220901004,Tarrant,Bowie H S,High School,2355,74.2,26.8,79.0,English 1,38.0,2024,All Students
TX-220901-220901004,Tarrant,Bowie H S,High School,2355,74.2,26.8,79.0,English 1,36.0,2024,Economically Disadvantaged Students
TX-220901-220901004,Tarrant,Bowie H S,High School,2355,74.2,26.8,79.0,English 1,39.0,2024,Emergent Bilingual Students
TX-220901-220901004,Tarrant,Bowie H S,High School,2355,74.2,26.8,79.0,English 2,51.0,2024,All Students
TX-220901-220901004,Tarrant,Bowie H S,High School,2355,74.2,26.8,79.0,English 2,48.0,2024,Economically Disadvantaged Students
TX-220901-220901004,Tarrant,Bowie H S,High School,2355,74.2,26.8,79.0,English 2,40.0,2024,Emergent Bilingual Students
TX-220901-220901004,Tarrant,Bowie H S,High School,2355,74.2,26.8,79.0,SAT,980.0,2022,All Students
TX-220901-220901004,Tarrant,Bowie H S,High School,2355,74.2,26.8,79.0,SAT,950.0,2022,Economically Disadvantaged Students
TX-220901-220901004,Tarrant,Bowie H S,High School,2355,74.2,26.8,79.0,SAT,924.0,2022,Emergent Bilingual Students
TX-220901-220901004,Tarrant,Bowie H S,High School,2355,74.2,26.8,79.0,SAT,899.0,2023,All Students
TX-220901-220901004,Tarrant,Bowie H S,High School,2355,74.2,26.8,79.0,SAT,873.0,2023,Economically Disadvantaged Students
TX-220901-220901004,Tarrant,Bowie H S,High School,2355,74.2,26.8,79.0,SAT,832.0,2023,Emergent Bilingual Students
TX-220901-220901004,Tarrant,Bowie H S,High School,2355,74.2,26.8,79.0,US History,54.0,2024,All Students
TX-220901-220901004,Tarrant,Bowie H S,High School,2355,74.2,26.8,79.0,US History,52.0,2024,Economically Disadvantaged Students
TX-220901-220901004,Tarrant,Bowie H S,High School,2355,74.2,26.8,79.0,US History,45.0,2024,Emergent Bilingual Students
TX-220920-220920001,Tarrant,Brewer H S,High School,2172,58.3,14.0,73.0,ACT,17.8,2022,All Students
TX-220920-220920001,Tarrant,Brewer H S,High School,2172,58.3,14.0,73.0,ACT,17.0,2022,Economically Disadvantaged Students
TX-220920-220920001,Tarrant,Brewer H S,High School,2172,58.3,14.0,73.0,ACT,12.7,2022,Emergent Bilingual Students
TX-220920-220920001,Tarrant,Brewer H S,High School,2172,58.3,14.0,73.0,ACT,16.7,2023,All Students
TX-220920-220920001,Tarrant,Brewer H S,High School,2172,58.3,14.0,73.0,ACT,15.6,2023,Economically Disadvantaged Students
TX-220920-220920001,Tarrant,Brewer H S,High School,2172,58.3,14.0,73.0,ACT,13.2,2023,Emergent Bilingual Students
TX-220920-220920001,Tarrant,Brewer H S,High School,2172,58.3,14.0,73.0,Algebra 1,16.0,2024,All Students
TX-220920-220920001,Tarrant,Brewer H S,High School,2172,58.3,14.0,73.0,Algebra 1,12.0,2024,Economically Disadvantaged Students
TX-220920-220920001,Tarrant,Brewer H S,High School,2172,58.3,14.0,73.0,Algebra 1,12.0,2024,Emergent Bilingual Students
TX-220920-220920001,Tarrant,Brewer H S,High School,2172,58.3,14.0,73.0,Biology,56.0,2024,All Students
TX-220920-220920001,Tarrant,Brewer H S,High School,2172,58.3,14.0,73.0,Biology,52.0,2024,Economically Disadvantaged Students
TX-220920-220920001,Tarrant,Brewer H S,High School,2172,58.3,14.0,73.0,Biology,35.0,2024,Emergent Bilingual Students
TX-220920-220920001,Tarrant,Brewer H S,High School,2172,58.3,14.0,73.0,Chronic Absenteeism,38.5,2022,All Students
TX-220920-220920001,Tarrant,Brewer H S,High School,2172,58.3,14.0,73.0,Chronic Absenteeism,45.9,2022,Economically Disadvantaged Students
TX-220920-220920001,Tarrant,Brewer H S,High School,2172,58.3,14.0,73.0,Chronic Absenteeism,39.4,2022,Emergent Bilingual Students
TX-220920-220920001,Tarrant,Brewer H S,High School,2172,58.3,14.0,73.0,Chronic Absenteeism,27.0,2023,All Students
TX-220920-220920001,Tarrant,Brewer H S,High School,2172,58.3,14.0,73.0,Chronic Absenteeism,31.6,2023,Economically Disadvantaged Students
TX-220920-220920001,Tarrant,Brewer H S,High School,2172,58.3,14.0,73.0,Chronic Absenteeism,24.3,2023,Emergent Bilingual Students
TX-220920-220920001,Tarrant,Brewer H S,High School,2172,58.3,14.0,73.0,"College, Career, & Military Ready",45.0,2022,All Students
TX-220920-220920001,Tarrant,Brewer H S,High School,2172,58.3,14.0,73.0,"College, Career, & Military Ready",40.5,2022,Economically Disadvantaged Students
TX-220920-220920001,Tarrant,Brewer H S,High School,2172,58.3,14.0,73.0,"College, Career, & Military Ready",37.0,2022,Emergent Bilingual Students
TX-220920-220920001,Tarrant,Brewer H S,High School,2172,58.3,14.0,73.0,"College, Career, & Military Ready",64.3,2023,All Students
TX-220920-220920001,Tarrant,Brewer H S,High School,2172,58.3,14.0,73.0,"College, Career, & Military Ready",58.5,2023,Economically Disadvantaged Students
TX-220920-220920001,Tarrant,Brewer H S,High School,2172,58.3,14.0,73.0,"College, Career, & Military Ready",47.1,2023,Emergent Bilingual Students
TX-220920-220920001,Tarrant,Brewer H S,High School,2172,58.3,14.0,73.0,English 1,41.0,2024,All Students
TX-220920-220920001,Tarrant,Brewer H S,High School,2172,58.3,14.0,73.0,English 1,35.0,2024,Economically Disadvantaged Students
TX-220920-220920001,Tarrant,Brewer H S,High School,2172,58.3,14.0,73.0,English 1,26.0,2024,Emergent Bilingual Students
TX-220920-220920001,Tarrant,Brewer H S,High School,2172,58.3,14.0,73.0,English 2,54.0,2024,All Students
TX-220920-220920001,Tarrant,Brewer H S,High School,2172,58.3,14.0,73.0,English 2,47.0,2024,Economically Disadvantaged Students
TX-220920-220920001,Tarrant,Brewer H S,High School,2172,58.3,14.0,73.0,English 2,41.0,2024,Emergent Bilingual Students
TX-220920-220920001,Tarrant,Brewer H S,High School,2172,58.3,14.0,73.0,SAT,935.0,2022,All Students
TX-220920-220920001,Tarrant,Brewer H S,High School,2172,58.3,14.0,73.0,SAT,900.0,2022,Economically Disadvantaged Students
TX-220920-220920001,Tarrant,Brewer H S,High School,2172,58.3,14.0,73.0,SAT,789.0,2022,Emergent Bilingual Students
TX-220920-220920001,Tarrant,Brewer H S,High School,2172,58.3,14.0,73.0,SAT,902.0,2023,All Students
TX-220920-220920001,Tarrant,Brewer H S,High School,2172,58.3,14.0,73.0,SAT,866.0,2023,Economically Disadvantaged Students
TX-220920-220920001,Tarrant,Brewer H S,High School,2172,58.3,14.0,73.0,SAT,781.0,2023,Emergent Bilingual Students
TX-220920-220920001,Tarrant,Brewer H S,High School,2172,58.3,14.0,73.0,US History,66.0,2024,All Students
TX-220920-220920001,Tarrant,Brewer H S,High School,2172,58.3,14.0,73.0,US History,58.0,2024,Economically Disadvantaged Students
TX-220920-220920001,Tarrant,Brewer H S,High School,2172,58.3,14.0,73.0,US History,34.0,2024,Emergent Bilingual Students
TX-220919-220919003,Tarrant,Carroll H S,High School,1410,0.6,1.3,94.0,ACT,,2022,All Students
TX-220919-220919003,Tarrant,Carroll H S,High School,1410,0.6,1.3,94.0,ACT,,2022,Economically Disadvantaged Students
TX-220919-220919003,Tarrant,Carroll H S,High School,1410,0.6,1.3,94.0,ACT,,2022,Emergent Bilingual Students
TX-220919-220919003,Tarrant,Carroll H S,High School,1410,0.6,1.3,94.0,ACT,,2023,All Students
TX-220919-220919003,Tarrant,Carroll H S,High School,1410,0.6,1.3,94.0,ACT,,2023,Economically Disadvantaged Students
TX-220919-220919003,Tarrant,Carroll H S,High School,1410,0.6,1.3,94.0,ACT,,2023,Emergent Bilingual Students
TX-220919-220919003,Tarrant,Carroll H S,High School,1410,0.6,1.3,94.0,Algebra 1,72.0,2024,All Students
TX-220919-220919003,Tarrant,Carroll H S,High School,1410,0.6,1.3,94.0,Algebra 1,,2024,Economically Disadvantaged Students
TX-220919-220919003,Tarrant,Carroll H S,High School,1410,0.6,1.3,94.0,Algebra 1,57.0,2024,Emergent Bilingual Students
TX-220919-220919003,Tarrant,Carroll H S,High School,1410,0.6,1.3,94.0,Biology,92.0,2024,All Students
TX-220919-220919003,Tarrant,Carroll H S,High School,1410,0.6,1.3,94.0,Biology,,2024,Economically Disadvantaged Students
TX-220919-220919003,Tarrant,Carroll H S,High School,1410,0.6,1.3,94.0,Biology,71.0,2024,Emergent Bilingual Students
TX-220919-220919003,Tarrant,Carroll H S,High School,1410,0.6,1.3,94.0,Chronic Absenteeism,8.2,2022,All Students
TX-220919-220919003,Tarrant,Carroll H S,High School,1410,0.6,1.3,94.0,Chronic Absenteeism,19.0,2022,Economically Disadvantaged Students
TX-220919-220919003,Tarrant,Carroll H S,High School,1410,0.6,1.3,94.0,Chronic Absenteeism,12.5,2022,Emergent Bilingual Students
TX-220919-220919003,Tarrant,Carroll H S,High School,1410,0.6,1.3,94.0,Chronic Absenteeism,7.5,2023,All Students
TX-220919-220919003,Tarrant,Carroll H S,High School,1410,0.6,1.3,94.0,Chronic Absenteeism,11.1,2023,Economically Disadvantaged Students
TX-220919-220919003,Tarrant,Carroll H S,High School,1410,0.6,1.3,94.0,Chronic Absenteeism,5.3,2023,Emergent Bilingual Students
TX-220919-220919003,Tarrant,Carroll H S,High School,1410,0.6,1.3,94.0,"College, Career, & Military Ready",,2022,All Students
TX-220919-220919003,Tarrant,Carroll H S,High School,1410,0.6,1.3,94.0,"College, Career, & Military Ready",,2022,Economically Disadvantaged Students
TX-220919-220919003,Tarrant,Carroll H S,High School,1410,0.6,1.3,94.0,"College, Career, & Military Ready",,2022,Emergent Bilingual Students
TX-220919-220919003,Tarrant,Carroll H S,High School,1410,0.6,1.3,94.0,"College, Career, & Military Ready",,2023,All Students
TX-220919-220919003,Tarrant,Carroll H S,High School,1410,0.6,1.3,94.0,"College, Career, & Military Ready",,2023,Economically Disadvantaged Students
TX-220919-220919003,Tarrant,Carroll H S,High School,1410,0.6,1.3,94.0,"College, Career, & Military Ready",,2023,Emergent Bilingual Students
TX-220919-220919003,Tarrant,Carroll H S,High School,1410,0.6,1.3,94.0,English 1,94.0,2024,All Students
TX-220919-220919003,Tarrant,Carroll H S,High School,1410,0.6,1.3,94.0,English 1,,2024,Economically Disadvantaged Students
TX-220919-220919003,Tarrant,Carroll H S,High School,1410,0.6,1.3,94.0,English 1,57.0,2024,Emergent Bilingual Students
TX-220919-220919003,Tarrant,Carroll H S,High School,1410,0.6,1.3,94.0,English 2,97.0,2024,All Students
TX-220919-220919003,Tarrant,Carroll H S,High School,1410,0.6,1.3,94.0,English 2,83.0,2024,Economically Disadvantaged Students
TX-220919-220919003,Tarrant,Carroll H S,High School,1410,0.6,1.3,94.0,English 2,67.0,2024,Emergent Bilingual Students
TX-220919-220919003,Tarrant,Carroll H S,High School,1410,0.6,1.3,94.0,SAT,,2022,All Students
TX-220919-220919003,Tarrant,Carroll H S,High School,1410,0.6,1.3,94.0,SAT,,2022,Economically Disadvantaged Students
TX-220919-220919003,Tarrant,Carroll H S,High School,1410,0.6,1.3,94.0,SAT,,2022,Emergent Bilingual Students
TX-220919-220919003,Tarrant,Carroll H S,High School,1410,0.6,1.3,94.0,SAT,,2023,All Students
TX-220919-220919003,Tarrant,Carroll H S,High School,1410,0.6,1.3,94.0,SAT,,2023,Economically Disadvantaged Students
TX-220919-220919003,Tarrant,Carroll H S,High School,1410,0.6,1.3,94.0,SAT,,2023,Emergent Bilingual Students
TX-220919-220919003,Tarrant,Carroll H S,High School,1410,0.6,1.3,94.0,US History,,2024,All Students
TX-220919-220919003,Tarrant,Carroll H S,High School,1410,0.6,1.3,94.0,US History,,2024,Economically Disadvantaged Students
TX-220919-220919003,Tarrant,Carroll H S,High School,1410,0.6,1.3,94.0,US History,,2024,Emergent Bilingual Students
TX-220919-220919001,Tarrant,Carroll Senior H S,High School,1411,0.8,1.3,96.0,ACT,26.6,2022,All Students
TX-220919-220919001,Tarrant,Carroll Senior H S,High School,1411,0.8,1.3,96.0,ACT,,2022,Economically Disadvantaged Students
TX-220919-220919001,Tarrant,Carroll Senior H S,High School,1411,0.8,1.3,96.0,ACT,15.0,2022,Emergent Bilingual Students
TX-220919-220919001,Tarrant,Carroll Senior H S,High School,1411,0.8,1.3,96.0,ACT,26.8,2023,All Students
TX-220919-220919001,Tarrant,Carroll Senior H S,High School,1411,0.8,1.3,96.0,ACT,,2023,Economically Disadvantaged Students
TX-220919-220919001,Tarrant,Carroll Senior H S,High School,1411,0.8,1.3,96.0,ACT,,2023,Emergent Bilingual Students
TX-220919-220919001,Tarrant,Carroll Senior H S,High School,1411,0.8,1.3,96.0,Algebra 1,,2024,All Students
TX-220919-220919001,Tarrant,Carroll Senior H S,High School,1411,0.8,1.3,96.0,Algebra 1,,2024,Economically Disadvantaged Students
TX-220919-220919001,Tarrant,Carroll Senior H S,High School,1411,0.8,1.3,96.0,Algebra 1,,2024,Emergent Bilingual Students
TX-220919-220919001,Tarrant,Carroll Senior H S,High School,1411,0.8,1.3,96.0,Biology,,2024,All Students
TX-220919-220919001,Tarrant,Carroll Senior H S,High School,1411,0.8,1.3,96.0,Biology,,2024,Economically Disadvantaged Students
TX-220919-220919001,Tarrant,Carroll Senior H S,High School,1411,0.8,1.3,96.0,Biology,,2024,Emergent Bilingual Students
TX-220919-220919001,Tarrant,Carroll Senior H S,High School,1411,0.8,1.3,96.0,Chronic Absenteeism,22.4,2022,All Students
TX-220919-220919001,Tarrant,Carroll Senior H S,High School,1411,0.8,1.3,96.0,Chronic Absenteeism,-1.0,2022,Economically Disadvantaged Students
TX-220919-220919001,Tarrant,Carroll Senior H S,High School,1411,0.8,1.3,96.0,Chronic Absenteeism,44.4,2022,Emergent Bilingual Students
TX-220919-220919001,Tarrant,Carroll Senior H S,High School,1411,0.8,1.3,96.0,Chronic Absenteeism,15.0,2023,All Students
TX-220919-220919001,Tarrant,Carroll Senior H S,High School,1411,0.8,1.3,96.0,Chronic Absenteeism,25.0,2023,Economically Disadvantaged Students
